url,title,date_posted,primary_slug,primary_score,secondary,needs_review,has_pdf,text_length
https://www.edwardconard.com/macro-roundup/if-the-more-dramatic-tariffs-swing-back-into-play-lhsummers-warns-we-will-get-the-trade-deficit-down-with-the-same-basic-economic-force-that-venezuela-uses-by-making-ourselves-very-unattractive/?view=detail&filters=macro-roundup-database,‘This Mindless Flailing Creates Recessions’: Four Economists Dissect Trump’s Tariffs,"April 11, 2025",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.4695,[],1,0,8115
https://www.edwardconard.com/macro-roundup/torsten-slok-argues-if-tariffs-arent-deferred-there-is-a-90-chance-of-a-voluntary-trade-reset-recession-since-small-businesses-account-for-80-of-us-employment-and/?view=detail&filters=macro-roundup-database,Probability of VTRR 90%,"April 21, 2025",productivity-innovation-and-technology,0.4254,[],1,0,8222
https://www.edwardconard.com/macro-roundup/michaelxpettis-argues-that-the-declining-share-of-manufacturing-employment-is-not-a-signal-that-the-u-s-should-move-on-from-factory-based-work-but-the-result-of-foreign-governmen/?view=detail&filters=macro-roundup-database,Are Domestic Manufacturing Jobs Worth Protecting?,"May 1, 2025",labor-and-demographics/unemployment-and-matching,0.3989,[],1,0,7562
https://www.edwardconard.com/macro-roundup/michaelxpettis-argues-that-chinas-low-consumption-isnt-a-policy-failure-its-the-flip-side-of-its-manufacturing-edge-when-japan-tried-to-raise-the-consumption-shar/?view=detail&filters=macro-roundup-database,"Pettis on China’s Consumption Paradox, Pitfalls of Trade War","March 24, 2025",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.4247,[],1,0,7837
https://www.edwardconard.com/macro-roundup/in-2024-11-2-of-american-men-aged-15-24-were-neither-working-nor-in-education-or-training-up-1-3pp-from-2019-the-corresponding-share-of-american-women-rose-1-1pp-to-12-foxjust/?view=detail&filters=macro-roundup-database,Gen Z’s Hole in the Labor Market Could Soon Grow,"May 1, 2025",labor-and-demographics/unemployment-and-matching,0.5584,[],1,0,8018
https://www.edwardconard.com/macro-roundup/the-median-college-graduate-earns-80k-annually-relative-to-47k-for-the-median-high-school-graduate-leaving-the-college-wage-premium-close-to-its-all-time-high/?view=detail&filters=macro-roundup-database,Is College Still Worth It?,"April 17, 2025",labor-and-demographics,0.3716,[],1,0,8935
https://www.edwardconard.com/macro-roundup/a-j-p-morgan-analysis-notes-that-taken-at-face-value-the-160b-in-doge-savings-would-be-only-2-3-of-projected-2026-spending-prior-to-the-reconciliation-bill/?view=detail&filters=macro-roundup-database,Dogespierre Has Left the Building,"May 1, 2025",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.4168,[],1,1,57957
https://www.edwardconard.com/macro-roundup/between-1980-and-2023-home-ownership-for-the-us-25-35-cohort-has-fallen-from-50-to-25-30-lymanstoneky-attributes-this-to-high-prices-noting-that-in-1969-the-median-home-cost-five-years-of-a-youn/?view=detail&filters=macro-roundup-database,Homes For Young Families: A Pro-Family Housing Agenda,"March 19, 2025",macro-and-growth/housing-and-residential-real-estate,0.5424,[],1,0,8293
https://www.edwardconard.com/macro-roundup/ernietedeschi-of-yales-budget-lab-writes-that-increasing-the-primary-deficit-by-1-of-gdp-the-cost-of-extending-the-tcja-would-raise-mortgage-rates-by-23-bps-and-lower-household-wealth-by/?view=detail&filters=macro-roundup-database,The Inflationary Risks of Rising Federal Deficits and Debt,"March 12, 2025",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.5835,[],1,0,8441
https://www.edwardconard.com/macro-roundup/west-texas-fell-under-59-a-barrel-amid-reports-that-opec-will-increase-production/?view=detail&filters=macro-roundup-database,Oil Slump Accelerates on Signs OPEC+ Will Maintain Higher Output,"April 30, 2025",productivity-innovation-and-technology,0.4319,[],1,0,6769
https://www.edwardconard.com/macro-roundup/crude-is-hovering-under-the-65-breakeven-level-a-dallas-fed-survey-of-producers-suggests-is-needed-to-sustain-new-production-if-the-price-were-to-fall-below-50-output-in-the-lower-48-stat/?view=detail&filters=macro-roundup-database,Texas Oil Executives Are Frustrated at Trump for Crushing Crude Prices,"April 9, 2025",labor-and-demographics/unemployment-and-matching,0.3369,[],1,0,7153
https://www.edwardconard.com/macro-roundup/scott-winship-revisits-the-china-shock-analysis-and-finds-that-its-extension-to-conclusions-about-national-declines-in-manufacturing-employment-may-be-overstated-his-paper-provides/?view=detail&filters=macro-roundup-database,You Autor Know,"April 30, 2025",productivity-innovation-and-technology,0.3936,[],1,0,8223
https://www.edwardconard.com/macro-roundup/us-regions-hit-by-china-trade-shocks-rebounded-in-jobs-but-not-in-employment-rates-recovery-came-from-young-workers-and-immigrants-entering-low-wage-roles-in-health-care-education-retail-and-hospi/?view=detail&filters=macro-roundup-database,The Ins & Outs of Labor Market Adjustment to Globalization,"February 3, 2025",labor-and-demographics,0.5131,[],1,0,8779
https://www.edwardconard.com/macro-roundup/i_am_nickbloom-et-al-find-that-areas-with-low-human-capital-and-high-initial-manufacturing-share-saw-less-services-job-growth-to-offset-china-shock-manufacturing-losses-explaining-50-of-the-1997-20/?view=detail&filters=macro-roundup-database,Job Reallocation and Industry Switching in US Labor Markets,"November 4, 2024",labor-and-demographics,0.503,[],1,0,9419
https://www.edwardconard.com/macro-roundup/davidautor-finds-that-foreign-born-populations-were-more-likely-than-native-workers-to-leave-commuting-zones-that-were-most-impacted-by-the-china-shock-however-the-foreign-born-population-was-con/?view=detail&filters=macro-roundup-database,Trading Places: Mobility Responses of Native and Foreign-Born Adults to the China Trade Shock - Edward Conard,"January 30, 2023",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.4393,[],1,0,8609
https://www.edwardconard.com/macro-roundup/slow-growth-and-aging-account-for-%c2%bd-of-the-3pp-drop-in-the-us-natural-rate-r-between-1970-and-the-mid-2010s-and-global-spillovers-for-%e2%85%93-r-is-now-up-50bps-from-the/?view=detail&filters=macro-roundup-database,Drivers Of the Natural Long-Term Rate of Interest,"January 14, 2025",macro-and-growth/growth-accounting-and-potential,0.5377,[],1,0,9108
https://www.edwardconard.com/macro-roundup/a-new-nberpubs-analysis-documents-that-the-natural-interest-rate-moves-in-a-very-wide-range-of-400-500-basis-points-across-advanced-economies-there-is-a-strong-global-factor-in-r-such-that-natura/?view=detail&filters=macro-roundup-database,The Market-Implied r* in 10 Advanced Economies,"October 16, 2023",financial-markets,0.4993,[],1,0,9017
https://www.edwardconard.com/macro-roundup/potential-reductions-in-the-level-of-the-china-tariffs-suggest-the-white-house-is-settling-down-for-an-extended-trade-war-fedguy12-argues-this-suggests-that-the-equity-market-has/?view=detail&filters=macro-roundup-database,Beautiful Rebalancing,"April 30, 2025",productivity-innovation-and-technology,0.4468,[],1,0,8108
https://www.edwardconard.com/macro-roundup/howard-marks-highlights-that-between-1988-and-2014-sp-buyers-who-paid-todays-p-e-of-22-or-above-always-earned-ten-year-returns-between-plus-2-and-minus-2/?view=detail&filters=macro-roundup-database,On Bubble Watch,"January 8, 2025",labor-and-demographics,0.4491,[],1,0,7651
https://www.edwardconard.com/macro-roundup/over-the-last-decade-us-equities-have-delivered-a-529-total-compounded-return-in-dollar-terms-vs-125-for-the-rest-of-the-developed-world-given-current-elevated-p-e-ratios-us-companies-need-about/?view=detail&filters=macro-roundup-database,US Equity Outperformance and What’s Needed for a Repeat,"October 4, 2024",financial-markets/equities/concentration-and-breadth,0.4941,[],1,0,9173
https://www.edwardconard.com/macro-roundup/aswathdamodaran-calculates-an-implied-expected-return-of-8-91-for-the-sp-500-in-2025-and-an-implied-equity-risk-premium-of-4-33-which-is-close-to-historic-norms-though-he-not/?view=detail&filters=macro-roundup-database,Data Update 2 for 2025: The Party Continues for US Equities!,"January 21, 2025",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.4671,[],1,0,9527
https://www.edwardconard.com/macro-roundup/given-the-noise-from-the-trade-war-jasonfurman-proposes-looking-at-the-sum-of-consumer-spending-and-fixed-investment-core-gdp-as-a-more-reliable-guide-for-tracking-economic-performance/?view=detail&filters=macro-roundup-database,‘Core’ GDP is the Signal Among All the Noise,"April 29, 2025",macro-and-growth/business-cycle-and-recession-risk,0.5392,[],1,0,7798
https://www.edwardconard.com/macro-roundup/chinese-stocks-of-copper-are-on-pace-to-hit-zero-over-the-summer-as-american-demand-surges-in-an-effort-to-get-ahead-of-tariffs/?view=detail&filters=macro-roundup-database,"China’s Copper Supplies Set To Run Out As US Tariffs Bite, Says Mercuria","April 29, 2025",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.4284,[],1,0,8543
https://www.edwardconard.com/macro-roundup/prices-for-transformers-have-surged-70-100-since-2020-and-us-domestic-supply-meets-just-20-of-demand-new-tariffs-could-further-inflate-transformer-prices-worsening-grid-bottlenecks-as-ai-da/?view=detail&filters=macro-roundup-database,How Tariffs Could Shock America’s Power System,"February 20, 2025",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.4494,[],1,0,7520
https://www.edwardconard.com/macro-roundup/the-share-of-prime-age-men-not-in-the-labor-force-rose-from-2-9-to-10-9-btw-1950-to-2023-the-decline-is-due-to-an-increase-in-time-spent-in-education-and-childcare-as-well-as-push-factors/?view=detail&filters=macro-roundup-database,Pulled Out or Pushed Out? Declining Male Labor Force Participation,"April 29, 2025",labor-and-demographics/unemployment-and-matching,0.5447,[],1,1,124503
https://www.edwardconard.com/macro-roundup/swinshi-argues-that-the-changes-in-family-formation-have-not-been-driven-by-changes-in-mens-relative-earnings-as-the-percent-of-all-men-aged-25-29-earning-at-least-the-post-tax-comp-of-th/?view=detail&filters=macro-roundup-database,Bringing Home the Bacon: Have Trends in Men’s Pay Weakened the Traditional Family? - Edward Conard,"December 16, 2022",labor-and-demographics,0.4414,[],1,0,8493
https://www.edwardconard.com/macro-roundup/american-export-controls-are-forcing-china-to-build-less-efficient-ai-clusters-ohlennart-argues-this-will-lead-to-an-enduring-american-edge-in-broad-compute-capacity-which-in-turn-will-comp/?view=detail&filters=macro-roundup-database,Chinese AI Will Match America's,"April 29, 2025",productivity-innovation-and-technology/ai-and-automation,0.5035,[],1,0,8968
https://www.edwardconard.com/macro-roundup/us-vcs-invested-80b-in-q4-24-the-highest-since-2021-with-40-of-total-funding-going-to-six-large-firms-including-openai-xai-and-databricks-q1-25-follows-a-similar-pattern-with/?view=detail&filters=macro-roundup-database,AI Boom Sparks Biggest US Venture Capital Surge in 3 Years,"March 10, 2025",productivity-innovation-and-technology,0.4932,[],1,0,9121
https://www.edwardconard.com/macro-roundup/reinsurer-swiss-re-estimates-natural-disasters-could-cause-145b-of-insured-losses-in-2025-including-40b-from-losses-related-to-the-los-angeles-wildfires/?view=detail&filters=macro-roundup-database,Insurers May Face $145 Billion in Catastrophe Losses in 2025,"April 29, 2025",financial-markets,0.4561,[],1,0,8920
https://www.edwardconard.com/macro-roundup/the-port-of-los-angeles-the-primary-entry-point-for-goods-from-china-expects-arrivals-next-week-to-be-down-a-third-year-over-year-firms-are-running-down-stockpiles-in-anticipation-of-a-us-china-dea/?view=detail&filters=macro-roundup-database,Demand Slump Fuelled by Trump Tariffs Hits US Ports and Air Freight,"April 28, 2025",macro-and-growth/business-cycle-and-recession-risk,0.4995,[],1,0,7761
https://www.edwardconard.com/macro-roundup/the-sub-saharan-african-working-age-population-will-rise-by-700mm-over-the-next-25-years-currently-the-region-creates-only-3mm-jobs-annually-for-the-15mm-people-entering-the-labor-market/?view=detail&filters=macro-roundup-database,Emigration From Africa Will Change the World,"April 28, 2025",labor-and-demographics/immigration-and-assimilation,0.4625,[],1,0,8448
https://www.edwardconard.com/macro-roundup/microsoft-has-paused-construction-on-data-centers-across-six-countries-bloomberg-notes-its-unclear-whether-the-pullback-reflects-demand-concerns-or-shortages-of-power-and-building-m/?view=detail&filters=macro-roundup-database,Microsoft Pulls Back on Data Centers From Chicago to Jakarta,"April 4, 2025",productivity-innovation-and-technology/investment,0.4287,[],1,0,8587
https://www.edwardconard.com/macro-roundup/swaps-and-the-basis-trade-now-hold-as-much-us-government-debt-as-the-bank-of-japan-demand-from-hedge-funds-is-an-important-driver-of-treasurys-current-clearing-level-which-may-make/?view=detail&filters=macro-roundup-database,How the Treasury Market Got Hooked on Hedge Fund Leverage,"April 25, 2025",financial-markets/credit/high-yield,0.4668,[],1,0,8939
https://www.edwardconard.com/macro-roundup/yesterdays-20-bps-rise-in-long-term-yields-may-have-been-driven-by-an-unwind-of-highly-leveraged-efforts-to-arbitrage-the-difference-between-treasuries-and-treasury-futures-which-were-funded/?view=detail&filters=macro-roundup-database,What Is the Basis Trade?,"April 8, 2025",financial-markets/equities/concentration-and-breadth,0.4604,[],1,0,9213
https://www.edwardconard.com/macro-roundup/since-2021-chinese-property-prices-have-fallen-16-and-total-sales-and-new-starts-are-down-60-and-70-respectively-a-residue-of-tight-borrowing-conditions-in-2020-the-flow-of-new-credit-is-now-lik/?view=detail&filters=macro-roundup-database,Gauging the Strength of China’s Economy in Uncertain Times,"April 25, 2025",productivity-innovation-and-technology,0.4394,[],1,0,8022
https://www.edwardconard.com/macro-roundup/chinas-real-estate-and-related-industries-account-for-29-of-its-gdp-surpassing-ireland-and-spain-before-their-financial-crises-a-20-decline-in-housing-could-result-in-a-5-10-drop-in-gdp-output-hi/?view=detail&filters=macro-roundup-database,Peak China Housing,"August 17, 2020",labor-and-demographics,0.4417,[],1,0,29814
https://www.edwardconard.com/macro-roundup/container-traffic-from-china-to-the-us-is-collapsing-torsten-slok-argues-this-means-consumers-will-likely-start-to-see-empty-shelves-in-us-stores-in-a-few-weeks-and-significant-layoffs-in/?view=detail&filters=macro-roundup-database,Trade Between China and the US Collapsing,"April 25, 2025",productivity-innovation-and-technology,0.4424,[],1,0,8106
https://www.edwardconard.com/macro-roundup/apple-currently-manufactures-20-of-its-iphones-in-india-up-60-year-over-year-a-sign-of-continued-diversification-away-from-china-in-2021-only-1-of-iphones-were-manufactured-in-in/?view=detail&filters=macro-roundup-database,Apple India Produces $22 Billion of iPhones in Shift From China,"April 15, 2025",productivity-innovation-and-technology,0.4458,[],1,0,7587
https://www.edwardconard.com/macro-roundup/torsten-slok-notes-that-indian-and-chinese-business-cycles-have-decoupled-after-tracking-each-other-for-decades/?view=detail&filters=macro-roundup-database,China and India Decoupling,"July 31, 2024",productivity-innovation-and-technology,0.4561,[],1,0,7745
https://www.edwardconard.com/macro-roundup/bridgewater-argues-that-japan-india-and-brazil-offer-the-largest-opportunities-for-investors-seeking-geographic-diversification-as-conditions-in-the-eu-and-uk-are-closely-linked-to-the-us/?view=detail&filters=macro-roundup-database,Where Can Investors Find Geographic Diversification Today? - Edward Conard,"March 21, 2024",financial-markets/equities/concentration-and-breadth,0.5188,[],1,0,9161
https://www.edwardconard.com/macro-roundup/in-danish-data-assortative-mating-on-ambition-types-proxied-by-the-wage-paths-attached-to-detailed-educational-programs-rose-20-over-1980-2018-sorting-on-educational-ambition-rath/?view=detail&filters=macro-roundup-database,"Educational Ambition, Marital Sorting, and Inequality","April 25, 2025",inequality-poverty-and-mobility/income-and-wealth-inequality,0.5084,[],1,0,9095
https://www.edwardconard.com/macro-roundup/contrary-to-the-common-view-that-the-short-run-burden-of-trade-wars-lessens-with-adjustment-over-time-taxation-of-foreign-investment-goods-may-mean-that-u-s-consumption-can-fall-by-2-6vs-0-6-when/?view=detail&filters=macro-roundup-database,Long-Run Effects of Trade Wars,"April 24, 2025",trade-globalization-and-industrial-policy,0.4712,[],1,0,8658
https://www.edwardconard.com/macro-roundup/bloomberg-economics-estimates-capital-and-intermediate-goods-make-up-around-43-of-total-imports-from-china-which-will-force-american-manufacturers-to-pay-the-tariffs-until-substitutes-can-be-foun/?view=detail&filters=macro-roundup-database,Trump Shock Pushes US and China Toward Decoupling Cliff EdgeTrump Shock Pushes US and China Toward Decoupling Cliff Edge,"April 10, 2025",fiscal-policy-and-public-finance/deficits-debt-and-sustainability,0.4278,[],1,0,8395
https://www.edwardconard.com/macro-roundup/us-firms-that-both-export-and-import-account-for-84-of-the-total-value-of-exports-and-91-of-the-total-value-of-imports-broad-based-tariffs-impacting-intermediate-goods-would-hurt-us-export-competitiv/?view=detail&filters=macro-roundup-database,Why Broad-Based Tariffs Hurt Exports & Manufacturing Jobs,"November 4, 2024",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.5104,[],1,0,9190
https://www.edwardconard.com/macro-roundup/both-the-white-house-and-republicans-in-the-senate-and-house-are-drafting-an-analysis-of-a-new-tax-bracket-for-high-earning-americans-a-house-proposal-would-set-the-rate-at-40-for-income-over-1mm-an/?view=detail&filters=macro-roundup-database,Millionaire Tax Hike Gains Steam as Trump Signals Openness,"April 16, 2025",productivity-innovation-and-technology,0.4261,[],1,0,8817
https://www.edwardconard.com/macro-roundup/a-team-at-toshiba-europe-sent-quantum-information-over-a-record-breaking-158-miles-achieving-quantum-communication-an-ultra-secure-means-of-transmitting-data-using-ordinary-computers-and-fiber-op/?view=detail&filters=macro-roundup-database,"In a First, Scientists Sent Quantum Messages a Record Distance Over a Traditional Network","April 24, 2025",productivity-innovation-and-technology/innovation-and-randd,0.4718,[],1,0,8913
https://www.edwardconard.com/macro-roundup/a-chinese-team-set-a-distance-record-in-quantum-communication-by-sending-an-encryption-key-nearly-13000-km-from-china-to-south-africa-via-a-microsatellite-quantum-key-distribution-qkd-establishes/?view=detail&filters=macro-roundup-database,Mini-Satellite Paves the Way for Quantum Messaging,"March 20, 2025",productivity-innovation-and-technology,0.4789,[],1,0,8695
https://www.edwardconard.com/macro-roundup/historically-net-foreign-flows-influence-equity-returns-more-than-bond-prices-overseas-rotation-out-of-american-equities-would-have-a-significant-impact-on-returns-the-18-6t-of-overseas-holdings-ma/?view=detail&filters=macro-roundup-database,"Despite Trump’s Apparent U-Turn, Drawn-Out Capital Flight Could Still Hit U.S. Markets","April 24, 2025",financial-markets,0.4603,[],1,0,9171
https://www.edwardconard.com/macro-roundup/the-2006-world-bank-enterprise-survey-shows-the-greatest-prevalence-of-female-entrepreneurship-in-middle-income-countries-where-the-returns-to-entrepreneurship-are-high-enough-to-offset-gend/?view=detail&filters=macro-roundup-database,The Inverted U-Shaped Relationship between Female Entrepreneurship and Economic Development,"April 23, 2025",labor-and-demographics,0.4821,[],1,0,9271
https://www.edwardconard.com/macro-roundup/bonney-et-al-show-that-in-norwegian-data-there-is-a-large-child-penalty-for-female-but-not-male-entrepreneurs-female-owned-businesses-experience-a-substantial-decline-in/?view=detail&filters=macro-roundup-database,Childbirth and Firm Performance: Norwegian Entrepreneurs,"February 10, 2025",labor-and-demographics,0.5192,[],1,0,8394
https://www.edwardconard.com/macro-roundup/a-review-of-relevant-research-suggests-increased-availability-of-immigrant-household-workers-has-had-large-positive-effects-on-the-labor-supply-of-highly-educated-female-workers-and-on-the-gender-wage/?view=detail&filters=macro-roundup-database,"Immigration, Household Production, and Native Women's Labor Market Outcomes: A Survey of a Global Phenomenon - Edward Conard","May 18, 2023",labor-and-demographics,0.5446,[],1,0,17027
https://www.edwardconard.com/macro-roundup/according-to-jmp-data-the-number-of-us-nominal-billionaires-rose-45-between-2021-and-the-end-of-2024-to-1990-a-gabriel_zucman-analysis-claims-the-top-19-us-households-control-1-81-of-us-wealth-up/?view=detail&filters=macro-roundup-database,$1 Trillion of Wealth Was Created for the 19 Richest U.S. Households Last Year,"April 23, 2025",inequality-poverty-and-mobility/income-and-wealth-inequality,0.6124,[],1,0,8777
https://www.edwardconard.com/macro-roundup/the-total-us-fertility-rate-remained-below-the-replacement-rate-last-year-births-climbed-1-to-3-6mm-year-over-year-driven-by-a-5-increase-among-asian-women-and-a-4-increase-among-hispanic-women-bir/?view=detail&filters=macro-roundup-database,"Rise in US Births Last Year Driven Entirely by Hispanics, Asians","April 23, 2025",labor-and-demographics,0.6008,[],1,0,8715
https://www.edwardconard.com/macro-roundup/looking-at-natural-population-growth-azizsunderji-finds-that-all-five-metros-with-the-highest-natural-population-growth-births-net-deaths-in-the-entire-country-are-in-texas-and-utah/?view=detail&filters=macro-roundup-database,Fifty Shades of Growth,"March 21, 2025",labor-and-demographics,0.497,[],1,0,8808
https://www.edwardconard.com/macro-roundup/the-peace-dividend-at-the-end-of-the-cold-war-resulted-in-fewer-firms-competing-for-defense-work-with-firms-becoming-increasingly-specialized-today-%e2%85%94-of-major-defense-progr/?view=detail&filters=macro-roundup-database,The Empty Arsenal of Democracy,"April 22, 2025",labor-and-demographics,0.4351,[],1,0,7933
https://www.edwardconard.com/macro-roundup/given-the-lack-of-alternatives-to-the-dollar-eswarsprasad-argues-any-so-called-regime-shift-away-from-the-dollar-could-well-hit-its-limits-soon/?view=detail&filters=macro-roundup-database,Markets Are Discovering the Real Trump Trade Is ‘Sell America’,"April 22, 2025",financial-markets,0.4561,[],1,0,9153
https://www.edwardconard.com/macro-roundup/over-2000-2020-exposure-of-non-college-workers-particularly-young-males-to-college-educated-workers-failed-to-keep-pace-with-the-overall-increase-in-college-graduation-rates-limiting-opportunities/?view=detail&filters=macro-roundup-database,Workplace Segregation Between College and Non-college Workers,"April 22, 2025",labor-and-demographics,0.4968,[],1,0,9752
https://www.edwardconard.com/macro-roundup/new-federalreserve-research-demonstrates-elevated-corporate-profit-margins-during-the-pandemic-period-were-a-function-of-government-spending-and-lower-interest-expenses/?view=detail&filters=macro-roundup-database,Corporate Profits in the Aftermath of COVID-19 - Edward Conard,"September 12, 2023",macro-and-growth/business-cycle-and-recession-risk,0.4849,[],1,0,8970
https://www.edwardconard.com/macro-roundup/james-montier-gmoinsights-notes-that-american-firms-profit-margins-have-been-supported-by-persistent-fiscal-deficits-and-argues-that-the-current-historically-high-pe-multiple-dooms/?view=detail&filters=macro-roundup-database,The Curious Incident of the Elevated Profit Margins - Edward Conard,"May 17, 2023",financial-markets/equities/concentration-and-breadth,0.4497,[],1,1,32370
https://www.edwardconard.com/macro-roundup/gold-hit-a-record-3500-a-troy-ounce-amid-trumps-attacks-on-federal-reserve-chair-jay-powell-so-far-this-year-gold-is-up-30/?view=detail&filters=macro-roundup-database,"Gold Hits $3,500 for First Time as Donald Trump’s Attack on Jay Powell Rattles Markets","April 22, 2025",financial-markets,0.4601,[],1,0,8913
https://www.edwardconard.com/macro-roundup/gold-prices-broke-3000-per-ounce-for-the-first-time-driven-by-central-bank-purchases-and-investors-perceived-flight-to-safety-gold-remains-well-under-its-1980s-all-time-real-peak-of-3800-oz/?view=detail&filters=macro-roundup-database,"Gold Breaks $3,000/oz as Trump Turbocharges Record Rally","March 14, 2025",financial-markets,0.4268,[],1,0,8895
https://www.edwardconard.com/macro-roundup/jpm-estimates-treasury-yields-rise-33-bps-for-each-300b-decline-in-foreign-official-holdings-jason-thomas-of-carlyle-notes-that-since-the-start-of-2022-gold-has-outperformed-tips-suggesting-treasu/?view=detail&filters=macro-roundup-database,The Dollar and the Bond Market’s Ominous Message for Trump,"April 10, 2025",financial-markets/credit/high-yield,0.524,[],1,0,9135
https://www.edwardconard.com/macro-roundup/china-has-warned-countries-currently-negotiating-new-trade-agreements-with-the-us-that-beijing-resolutely-opposes-any-party-reaching-a-deal-at-the-expense-of-chinas-interests-and-gave-no/?view=detail&filters=macro-roundup-database,China Warns Nations Not to Cut US Trade Deals at Its Expense,"April 21, 2025",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.4854,[],1,0,8114
https://www.edwardconard.com/macro-roundup/forbes-data-on-billionaires-from-57-countries-over-1986-2011-show-that-a-1-s-d-in-founders-aggregate-wealth-gdp-yields-a-1-87-ppt-rise-in-tfp-growth-over-the-next-7-yrs-vs-1-28-ppt-lower-tfp-grow/?view=detail&filters=macro-roundup-database,Concentrated Wealth and Total Factor Productivity: When Does the Equality-Efficiency Tradeoff Apply?,"April 21, 2025",productivity-innovation-and-technology,0.5868,[],1,0,9339
https://www.edwardconard.com/macro-roundup/obstfeld-argues-without-reducing-americas-spending-relative-to-its-income-via-fiscal-consolidation-efforts-to-eliminate-all-bilateral-deficits-are-doomed-to-failure-and-will-res/?view=detail&filters=macro-roundup-database,Trump's Tariffs Are Designed for Maximum Damage—to America,"April 4, 2025",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.5344,[],1,0,8502
https://www.edwardconard.com/macro-roundup/crossings-at-the-mx-border-have-now-dropped-to-their-lowest-level-since-the-1960s-the-change-seemingly-implies-the-surge-in-illegal-immigration-via-the-southern-border-during-bidens-first-th/?view=detail&filters=macro-roundup-database,Border Crossings Grind to Halt as Trump’s Tough Policies Take Hold,"April 21, 2025",labor-and-demographics/unemployment-and-matching,0.3776,[],1,0,8058
https://www.edwardconard.com/macro-roundup/a-nyt-analysis-finds-the-net-inflow-of-8mm-immigrants-since-2021-60-of-whom-were-illegal-was-the-largest-in-us-history-the-foreign-born-percentage-of-the-population-is-now-at-a-new-high-of-15-2-ab/?view=detail&filters=macro-roundup-database,Recent Immigration Surge Has Been Largest in U.S. History,"December 12, 2024",labor-and-demographics/immigration-and-assimilation,0.4933,[],1,0,8442
https://www.edwardconard.com/macro-roundup/february-apprehensions-at-the-southern-border-were-down-over-80-from-december-to-8347-as-the-trump-administrations-new-border-policy-came-into-effect-if-the-current-trend-holds-apprehensions-cou/?view=detail&filters=macro-roundup-database,How Trump’s Hard-Line Tactics Are Driving Down Migration,"March 17, 2025",labor-and-demographics/immigration-and-assimilation,0.4127,[],1,0,8311
https://www.edwardconard.com/macro-roundup/china-us-trade-flows-will-likely-persist-even-with-punitive-tariffs-in-both-countries-due-in-part-to-re-routing-of-goods-through-mexico-singapore-and-vietnam-m_c_klein/?view=detail&filters=macro-roundup-database,Thoughts from the Past Two Weeks,"April 21, 2025",productivity-innovation-and-technology,0.4571,[],1,0,8189
https://www.edwardconard.com/macro-roundup/bilateral-tariffs-mostly-divert-trade-and-do-not-alter-the-internal-imbalances-creating-excess-savings-in-the-surplus-countries-argues-michaelxpettis-i-continue-to-expect-the-us/?view=detail&filters=macro-roundup-database,Pettis On New Round Of American Tariffs,"April 3, 2025",trade-globalization-and-industrial-policy/trade-policy-and-tariffs,0.4158,[],1,0,9048
https://www.edwardconard.com/macro-roundup/the-eu-is-considering-export-restrictions-if-the-us-and-eu-are-unable-to-reach-a-trade-deal-typically-these-types-of-restrictions-target-goods-that-are-critical-to-the-country-and-difficult-to-repla/?view=detail&filters=macro-roundup-database,EU Weighs Export Restrictions on US If Trade Negotiations Fail,"April 17, 2025",macro-and-growth/demand-components/net-exports,0.4963,[],1,0,8044
https://www.edwardconard.com/macro-roundup/10-years-after-graduation-45-of-four-year-college-graduates-are-working-in-jobs-that-dont-require-a-bachelors-degree-as-measured-by-the-share-of-workers-in-the-field-required-to-have-a-degree/?view=detail&filters=macro-roundup-database,"Talent Disrupted: Underemployment, College Graduates, and the Way Forward - Edward Conard","February 23, 2024",productivity-innovation-and-technology,0.3855,[],1,0,9561
https://www.edwardconard.com/macro-roundup/students-who-take-longer-to-graduate-attend-expensive-schools-or-choose-soft-majors-experience-a-lower-return-on-investment-in-college-education-in-recent-decades-a-college-degre/?view=detail&filters=macro-roundup-database,When College Might Not Be Worth It,"April 17, 2025",labor-and-demographics,0.4151,[],1,0,8626
https://www.edwardconard.com/macro-roundup/controlling-for-student-quality-altonji-et-al-estimate-school-rank-has-a-moderate-statistically-significant-effect-on-returns-to-texas-mba-and-jd-degrees-but-little-impact-on-earnings-from-graduat/?view=detail&filters=macro-roundup-database,Returns to Specific Graduate Degrees in Texas,"March 5, 2025",labor-and-demographics/unemployment-and-matching,0.4048,[],1,0,9284
